"Quote_Id","Quote_Date","Quote_Flag","Field_info1","Field_info2","Field_info3","Field_info4","Coverage_info1","Coverage_info2","Coverage_info3","Sales_info1","Sales_info2","Sales_info3","Sales_info4","Sales_info5","Personal_info1","Personal_info2","Personal_info3","Personal_info4","Personal_info5","Property_info1","Property_info2","Property_info3","Property_info4","Property_info5","Geographic_info1","Geographic_info2","Geographic_info3","Geographic_info4","Geographic_info5"
35303,"10/6/13",0,"E",0.9485,"1,480","N",4,22,"K",0,3,17,"K",4521,"N",5,"XR",0,,"Y",0,"R",1,4,9,24,-1,"N","IL"
35377,"8/1/15",0,"F",1.0005,"548","N",8,25,"K",0,5,11,"Q",17913,"N",6,"XR",0,,"Y",0,"N",1,15,4,18,-1,"N","NJ"
35410,"6/3/13",0,"B",0.9403,"965","N",15,22,"D",1,5,23,"T",60598,"N",5,"ZA",0,2,"N",0,"O",0,22,2,7,-1,"N","CA"
35443,"9/3/13",1,"B",0.9403,"965","N",6,22,"J",1,4,24,"Q",50891,"N",6,"ZA",0,2,"N",0,"O",0,20,2,9,-1,"N","CA"
35493,"10/12/13",0,"B",0.9403,"965","N",2,25,"D",1,4,7,"P",35820,"N",7,"ZA",0,2,"N",0,"O",0,13,2,4,-1,"N","CA"
35497,"17/12/14",1,"F",1.0005,"548","N",16,22,"E",1,3,20,"T",11134,"N",-1,"XR",0,,"Y",0,"R",1,25,4,20,-1,"N","NJ"
35575,"25/1/14",0,"B",0.9403,"935","N",2,22,"K",1,3,20,"R",42097,"N",7,"ZA",0,2,"N",0,"O",0,3,2,9,-1,"N","CA"
35639,"5/3/13",0,"E",0.9375,"1,480","N",11,22,"F",1,5,23,"P",22989,"N",14,"ZA",0,2,"N",0,"I",0,18,9,23,-1,"N","IL"
35659,"10/10/13",0,"B",0.9403,"965","N",9,25,"K",1,3,20,"Q",60356,"N",6,"ZA",0,2,"N",0,"O",1,14,2,5,-1,"N","CA"
35719,"25/9/14",0,"B",0.9153,"935","N",17,25,"D",0,4,10,"V",56682,"N",-1,"ZA",0,2,"N",0,"O",1,20,2,4,-1,"N","CA"
35783,"11/4/14",0,"J",0.8922,"1,113","N",9,2,"G",0,5,11,"V",9327,"N",-1,"XO",0,,"Y",0,"J",1,14,14,5,-1,"N","TX"
35844,"27/1/14",1,"B",0.9403,"935","N",9,25,"E",1,4,7,"Q",40751,"N",5,"ZA",0,2,"N",0,"O",0,12,2,11,-1,"N","CA"
35870,"27/11/13",0,"E",0.9482,"1,480","N",11,22,"F",0,3,16,"T",54858,"N",5,"YH",0,2,"N",0,"S",0,7,9,25,25,"N","IL"
35876,"7/1/14",1,"F",0.9838,"548","N",6,22,"E",0,4,7,"P",46341,"N",7,"ZC",0,,"N",0,"R",1,16,4,17,-1,"N","NJ"
35879,"29/8/13",0,"B",0.9403,"965","N",7,22,"D",0,5,24,"Q",63141,"N",6,"ZA",0,2,"N",0,"O",1,15,2,4,-1,"N","CA"
35919,"21/5/14",0,"F",1.0006,"548","N",9,25,"E",1,4,11,"T",24291,"N",15,"ZT",0,2,"N",0,"R",1,15,4,22,-1,"N","NJ"
35926,"24/12/14",0,"J",0.887,"1,113","N",4,22,"F",1,5,11,"V",12021,"N",-1,"XM",0,,"N",0,"D",1,21,14,5,-1,"N","TX"
35937,"11/6/13",0,"J",0.9691,"1,165","N",13,22,"G",0,5,1,"P",26122,"N",7,"ZA",0,2,"N",0,"J",0,9,14,6,-1,"N","TX"
35939,"18/12/13",0,"F",0.9838,"564","N",4,22,"E",1,5,20,"T",36830,"N",1,"YH",0,,"N",0,"R",1,1,4,17,-1,"N","NJ"
35980,"19/7/14",0,"E",0.9392,"1,487","N",7,22,"A",1,5,11,"R",5820,"N",6,"ZH",0,,"Y",0,"R",1,4,9,23,-1,"N","IL"
36049,"11/12/14",0,"J",0.887,"1,113","N",4,22,"K",1,3,11,"Q",64499,"N",11,"XM",0,,"N",0,"I",1,6,18,4,-1,"N","TX"
36054,"14/7/14",0,"J",0.8928,"1,113","N",11,2,"G",1,5,11,"K",49190,"N",-1,"XM",0,,"N",0,"J",1,13,14,7,-1,"N","TX"
36066,"19/2/15",0,"C",0.9108,"1,487","Y",7,22,"F",1,5,11,"Q",48177,"N",19,"ZH",0,,"N",0,"R",1,4,9,24,-1,"N","IL"
36114,"20/6/13",0,"B",0.9403,"965","N",9,22,"D",1,5,17,"Q",12897,"N",-1,"ZA",0,2,"N",0,"R",0,15,2,8,-1,"N","CA"
36161,"4/12/14",0,"J",0.887,"1,113","N",24,22,"G",1,5,11,"Q",10657,"N",6,"ZJ",0,,"Y",0,"Q",1,16,25,14,-1,"N","TX"
36165,"28/12/13",0,"F",0.9838,"564","N",16,22,"E",1,5,7,"R",62202,"N",1,"XJ",0,,"N",0,"N",1,18,4,17,-1,"N","NJ"
36176,"22/1/15",1,"B",0.9153,"935","N",6,22,"E",1,3,20,"Q",7783,"N",7,"ZA",0,2,"N",0,"O",1,12,2,4,25,"N","CA"
36179,"8/6/13",0,"J",0.9691,"1,165","N",17,22,"G",1,5,1,"R",17415,"N",18,"XR",0,,"N",0,"J",1,18,24,15,-1,"N","TX"
36180,"23/3/15",1,"F",1.0101,"548","N",8,22,"G",1,3,20,"K",28293,"N",5,"YF",0,,"N",0,"N",0,21,4,21,-1,"N","NJ"
36224,"15/8/13",0,"B",0.9403,"965","N",5,22,"D",0,5,21,"Q",48141,"N",18,"ZA",0,2,"Y",0,"I",1,6,2,4,-1,"N","CA"
36263,"6/12/13",0,"B",0.9403,"965","N",4,22,"D",0,5,24,"V",11752,"N",-1,"ZA",0,2,"N",0,"O",0,2,2,11,-1,"N","CA"
36300,"24/1/14",0,"B",0.9403,"935","N",25,22,"D",1,5,20,"Q",15884,"N",24,"ZA",0,2,"N",0,"O",1,16,2,4,-1,"N","CA"
36302,"10/3/14",0,"J",0.8922,"1,113","N",19,22,"G",1,5,20,"K",39463,"N",6,"ZA",0,2,"Y",0,"J",0,17,24,15,-1,"N","TX"
36331,"16/4/15",1,"F",1.0101,"548","N",2,22,"E",1,3,20,"Q",60856,"N",5,"XM",0,,"N",0,"R",0,4,4,20,-1,"N","NJ"
36356,"11/2/15",0,"K",0.887,"1,113","Y",7,22,"F",1,5,11,"T",41353,"N",6,"ZT",0,,"N",0,"J",1,7,24,15,-1,"N","TX"
36378,"23/3/15",1,"F",1.0101,"548","N",6,22,"E",1,4,11,"P",56087,"N",6,"XM",0,,"N",0,"Q",0,11,4,19,-1,"N","NJ"
36417,"14/2/13",0,"E",0.9368,"1,480","N",7,22,"F",1,4,23,"Q",16559,"N",-1,"XJ",0,,"N",0,"I",1,9,10,24,-1,"N","IL"
36476,"13/11/13",0,"E",0.9482,"1,480","N",2,2,"K",1,5,7,"T",998,"N",17,"ZE",0,,"N",0,"R",1,1,11,24,-1,"N","IL"
36505,"7/2/13",0,"J",0.9559,"1,165","N",13,22,"G",1,3,23,"Q",41361,"N",5,"XB",0,,"N",0,"S",1,8,25,16,-1,"N","TX"
36522,"5/11/14",0,"F",1.0006,"548","N",8,22,"E",1,5,11,"V",5252,"N",23,"XS",0,,"Y",0,"K",0,17,4,21,-1,"N","NJ"
36530,"11/8/13",0,"B",0.9403,"965","N",12,2,"E",1,3,4,"M",18915,"N",5,"ZA",0,2,"N",0,"O",1,10,2,12,25,"N","CA"
36539,"5/12/14",0,"F",1.0005,"548","N",15,22,"E",1,5,11,"V",15123,"N",5,"ZN",0,,"Y",0,"R",1,18,4,22,-1,"N","NJ"
36550,"3/10/13",0,"B",0.9403,"965","N",6,22,"D",0,5,4,"T",14128,"N",5,"ZA",0,2,"N",0,"K",1,21,2,11,-1,"N","CA"
36591,"29/7/14",0,"J",0.8928,"1,113","N",20,22,"A",0,5,11,"P",11584,"N",5,"ZA",0,2,"N",0,"J",0,14,14,6,-1,"N","TX"
36593,"22/10/13",0,"B",0.9403,"965","N",8,22,"D",0,5,20,"P",39716,"N",25,"ZA",0,2,"N",0,"D",0,22,2,12,-1,"N","CA"
36654,"23/1/14",0,"B",0.9403,"935","N",2,22,"D",1,5,20,"Q",21325,"N",8,"ZA",0,2,"N",0,"O",0,2,2,14,-1,"N","CA"
36713,"10/3/15",1,"B",0.9153,"935","N",6,22,"E",1,3,20,"P",59641,"N",7,"ZA",0,2,"N",0,"O",0,16,2,9,-1,"N","CA"
36785,"10/1/14",0,"B",0.9403,"935","N",10,22,"K",1,3,20,"V",569,"N",5,"ZA",0,2,"N",0,"O",1,23,2,13,-1,"N","CA"
36789,"1/7/14",0,"F",1.0006,"548","N",4,22,"E",0,5,11,"P",50774,"N",-1,"ZH",0,,"N",0,"N",0,11,4,18,-1,"N","NJ"
36817,"20/12/14",0,"F",1.0005,"548","N",18,22,"E",1,5,11,"R",64684,"N",7,"XH",0,,"N",0,"R",1,19,4,18,-1,"N","NJ"
36836,"11/12/14",0,"J",0.887,"1,113","N",12,22,"G",1,5,11,"Q",7822,"N",6,"ZA",0,2,"N",0,"I",0,9,14,5,-1,"N","TX"
36869,"10/2/14",0,"E",0.9472,"1,487","N",5,22,"K",1,5,11,"K",9308,"N",9,"ZA",0,2,"Y",0,"S",0,2,11,24,-1,"N","IL"
36884,"16/8/13",1,"F",0.9919,"564","N",7,25,"E",0,2,21,"K",54803,"N",16,"XD",0,2,"N",0,"R",1,10,4,17,-1,"N","NJ"
36898,"6/1/14",0,"B",0.9403,"935","N",11,2,"D",0,5,24,"K",1725,"N",5,"ZA",0,2,"Y",0,"O",1,17,2,6,-1,"N","CA"
36918,"28/3/14",0,"B",0.9153,"935","N",3,22,"D",1,5,20,"R",36080,"N",-1,"ZA",0,2,"N",0,"D",1,7,2,4,-1,"N","CA"
36957,"16/2/15",0,"B",0.9153,"935","N",6,22,"E",1,2,20,"K",5033,"N",4,"ZA",0,2,"N",0,"O",1,19,2,4,-1,"N","CA"
36960,"4/1/14",0,"F",0.9838,"548","N",1,22,"K",1,3,20,"R",39402,"N",3,"XZ",0,2,"N",0,"N",1,1,4,16,-1,"N","NJ"
36986,"8/6/13",0,"B",0.9403,"965","N",20,2,"D",1,5,1,"R",1430,"N",-1,"ZA",0,2,"N",0,"O",0,13,2,8,-1,"N","CA"
37085,"11/7/13",1,"E",0.9487,"1,480","N",5,22,"K",1,5,1,"K",34335,"N",5,"YE",0,,"N",0,"D",1,7,11,25,-1,"N","IL"
37141,"30/1/14",1,"B",0.9403,"935","N",6,22,"K",1,3,20,"Q",16167,"N",7,"ZA",0,2,"N",0,"O",1,3,2,5,25,"N","CA"
37230,"29/8/14",1,"B",0.9153,"935","N",5,22,"E",1,3,20,"V",47477,"N",2,"ZA",0,2,"N",0,"O",0,14,1,4,25,"N","CA"
37256,"9/8/13",0,"E",0.9487,"1,480","N",5,2,"K",1,5,4,"V",59552,"N",13,"ZA",0,2,"N",0,"N",0,1,9,23,-1,"N","IL"
37372,"2/4/13",0,"F",0.9313,"564","N",17,22,"J",1,5,23,"P",24742,"N",9,"YH",0,,"Y",0,"R",1,22,4,21,-1,"N","NJ"
37394,"11/7/14",0,"B",0.9153,"935","N",16,22,"D",1,3,20,"V",45609,"N",4,"ZA",0,2,"N",0,"O",1,17,2,10,-1,"N","CA"
37453,"27/11/13",0,"E",0.9482,"1,480","N",25,22,"A",1,5,7,"T",26683,"N",22,"ZA",0,2,"N",0,"R",0,16,9,24,-1,"N","IL"
37458,"28/3/14",0,"F",0.9566,"548","N",9,22,"J",1,3,20,"V",54559,"N",9,"XJ",0,,"N",0,"R",1,9,4,16,-1,"N","NJ"
37469,"8/12/14",0,"E",0.9108,"1,487","N",13,2,"F",1,5,11,"M",64874,"N",-1,"XJ",0,,"N",0,"S",1,18,9,24,-1,"N","IL"
37473,"11/6/14",0,"J",0.8928,"1,113","N",16,22,"G",0,5,11,"T",5566,"N",-1,"ZA",0,2,"N",0,"J",0,18,14,5,-1,"N","TX"
37527,"28/10/14",1,"J",0.8793,"1,113","N",5,22,"K",1,4,11,"T",51749,"N",6,"YH",0,,"N",0,"J",1,6,14,6,-1,"N","TX"
37532,"21/12/13",0,"B",0.9403,"965","N",8,22,"D",0,5,7,"R",27238,"N",14,"ZA",0,2,"N",0,"O",1,19,2,12,-1,"N","CA"
37568,"1/4/14",0,"J",0.8922,"1,113","N",12,22,"G",1,5,11,"P",50930,"N",20,"ZA",0,2,"Y",0,"S",0,18,24,13,-1,"N","TX"
37578,"8/7/14",0,"E",0.9392,"1,487","N",5,22,"K",1,5,11,"P",2801,"N",6,"ZA",0,2,"N",0,"D",0,10,9,25,-1,"N","IL"
37682,"26/5/14",0,"J",0.8928,"1,113","N",4,22,"C",0,5,11,"K",42668,"N",5,"XO",0,,"Y",0,"I",1,5,11,4,-1,"N","TX"
37745,"14/5/15",0,"B",0.9153,"935","N",3,22,"D",1,5,11,"Q",38151,"N",-1,"ZA",0,2,"N",0,"O",0,17,2,9,-1,"N","CA"
37773,"30/7/13",0,"F",0.9919,"564","N",6,22,"E",1,3,21,"P",13170,"N",18,"ZF",0,,"N",0,"D",0,17,4,22,-1,"N","NJ"
37855,"7/11/14",0,"B",0.9153,"935","N",19,22,"D",1,5,11,"Q",45307,"N",8,"ZA",0,2,"Y",0,"O",1,19,2,4,-1,"N","CA"
37897,"18/11/13",0,"E",0.9482,"1,480","N",1,2,"K",0,5,7,"K",38571,"N",8,"XC",0,,"Y",0,"R",1,3,9,24,-1,"N","IL"
37909,"19/9/13",0,"B",0.9403,"965","N",17,22,"D",0,5,4,"Q",8771,"N",3,"ZA",0,2,"N",0,"O",1,22,1,15,-1,"N","CA"
37956,"11/2/14",0,"J",0.8922,"1,113","N",10,22,"F",1,5,11,"P",25174,"N",-1,"ZA",0,2,"N",0,"O",0,17,17,4,-1,"N","TX"
37984,"28/7/13",1,"J",0.9691,"1,165","N",7,25,"G",1,5,4,"P",59563,"N",3,"XX",0,,"Y",0,"J",1,11,24,15,-1,"N","TX"
37996,"8/4/15",0,"B",0.9153,"935","N",25,22,"D",0,5,11,"T",16224,"N",6,"ZA",0,2,"N",0,"O",0,24,2,4,-1,"N","CA"
38019,"25/8/14",1,"J",0.8928,"1,113","N",6,22,"F",1,3,11,"P",46894,"N",5,"ZW",0,,"N",0,"S",1,9,3,7,-1,"N","TX"
38028,"22/4/15",0,"B",0.9153,"935","N",7,2,"D",1,5,11,"T",50472,"N",-1,"ZA",0,2,"N",0,"O",1,15,2,13,-1,"N","CA"
38049,"29/10/13",0,"B",0.9403,"965","N",19,22,"D",0,5,24,"P",41544,"N",17,"ZA",0,2,"N",0,"O",0,18,2,10,-1,"N","CA"
38087,"24/10/13",0,"F",0.9919,"564","N",8,22,"J",1,2,20,"V",45968,"N",-1,"YF",0,,"N",0,"H",1,6,4,18,-1,"N","NJ"
38089,"26/11/14",0,"J",0.887,"1,113","N",4,2,"I",1,5,11,"T",12703,"N",1,"XO",0,,"N",0,"S",1,5,14,7,-1,"N","TX"
38097,"27/6/14",0,"E",0.9392,"1,487","N",2,22,"K",1,4,11,"V",7411,"N",5,"YE",0,2,"N",0,"R",1,2,11,22,-1,"N","IL"
38134,"18/4/13",0,"J",0.9769,"1,165","N",1,25,"F",1,4,23,"Q",44367,"N",1,"XB",0,,"N",0,"R",1,1,14,6,-1,"N","TX"
38172,"19/2/14",1,"F",0.9685,"548","N",4,22,"E",1,3,20,"T",39726,"N",5,"XQ",0,,"N",0,"D",1,12,4,19,-1,"N","NJ"
38198,"2/5/13",0,"B",0.9403,"965","N",14,22,"D",0,5,1,"Q",44074,"N",4,"ZA",0,2,"N",0,"O",1,25,2,4,-1,"N","CA"
38202,"7/3/14",0,"J",0.8922,"1,113","N",10,22,"G",1,5,11,"V",24343,"N",11,"ZA",0,2,"N",0,"J",0,8,24,14,-1,"N","TX"
38228,"13/3/15",0,"B",0.9153,"935","N",25,22,"E",1,3,20,"V",64904,"N",5,"ZA",0,2,"Y",0,"O",1,24,2,11,-1,"N","CA"
38280,"2/4/14",1,"J",0.8922,"1,113","N",4,22,"K",1,5,11,"T",26400,"Y",9,"ZF",0,,"N",0,"I",1,3,18,4,-1,"N","TX"
38405,"29/9/14",1,"B",0.9153,"935","N",5,22,"E",1,3,20,"K",42134,"N",7,"ZA",0,2,"N",0,"O",0,22,2,8,-1,"N","CA"
38449,"2/3/14",0,"J",0.8922,"1,113","N",9,22,"G",0,5,11,"M",46111,"N",5,"ZA",0,2,"N",0,"J",0,6,24,14,-1,"N","TX"
38521,"14/4/13",0,"B",0.9403,"965","N",12,22,"E",1,3,15,"M",41583,"N",5,"ZA",0,2,"N",0,"O",1,11,2,4,-1,"N","CA"
38524,"4/10/14",0,"B",0.9153,"935","N",6,22,"E",1,3,20,"R",2456,"N",6,"ZA",0,2,"N",0,"O",1,11,2,4,25,"N","CA"
38620,"18/3/15",0,"B",0.9153,"935","N",3,22,"D",0,5,20,"T",45705,"N",21,"ZA",0,2,"N",0,"O",0,22,2,7,-1,"N","CA"
38679,"23/3/15",1,"B",0.9153,"935","N",5,22,"E",1,3,20,"K",50927,"N",4,"ZA",0,,"N",0,"D",0,23,2,9,-1,"N","CA"
38700,"29/8/14",0,"F",1.0006,"548","N",6,25,"E",1,4,11,"V",8171,"N",8,"XJ",0,,"N",0,"R",1,19,4,20,-1,"N","NJ"
38717,"23/5/13",0,"F",0.9313,"564","N",6,22,"E",1,3,15,"K",20851,"N",25,"XJ",0,,"N",0,"R",1,9,4,18,-1,"N","NJ"
38731,"11/11/13",1,"F",0.9919,"564","N",3,22,"E",1,3,20,"K",52650,"N",6,"XR",0,,"N",0,"R",1,14,4,18,-1,"N","NJ"
38768,"6/12/14",1,"F",1.0005,"548","N",4,22,"E",1,3,20,"R",28504,"N",4,"XR",0,,"N",0,"R",0,10,4,19,-1,"N","NJ"
38799,"23/4/15",0,"B",0.9153,"935","N",25,22,"J",1,3,20,"Q",59572,"N",10,"ZA",0,2,"Y",0,"O",1,25,2,12,-1,"N","CA"
38814,"1/2/14",0,"J",0.8922,"1,113","N",19,22,"G",1,5,20,"R",23235,"N",-1,"ZA",0,2,"N",0,"L",0,6,23,6,-1,"N","TX"
38884,"15/10/14",0,"F",1.0006,"548","N",13,25,"E",0,4,11,"T",54905,"N",-1,"XJ",0,,"Y",0,"N",1,17,4,17,-1,"N","NJ"
38891,"11/10/14",0,"B",0.9153,"935","N",17,22,"D",1,5,11,"M",31883,"N",5,"ZA",0,2,"N",0,"O",1,21,2,4,-1,"N","CA"
38895,"2/1/15",0,"F",1.0005,"548","N",15,22,"E",0,3,20,"V",34873,"N",-1,"ZG",0,,"N",0,"R",1,18,4,18,-1,"N","NJ"
38906,"16/2/15",0,"B",0.9153,"935","N",8,2,"E",1,3,11,"K",66848,"N",7,"ZA",0,2,"N",0,"D",0,24,2,13,-1,"N","CA"
39013,"5/7/14",0,"J",0.8928,"1,113","N",9,25,"G",1,4,11,"R",32085,"N",6,"ZH",0,,"N",0,"I",1,11,14,7,-1,"N","TX"
39019,"4/11/14",0,"E",0.9108,"1,487","N",12,22,"F",1,5,11,"T",36496,"N",8,"XS",0,,"N",0,"R",1,14,9,24,-1,"N","IL"
39034,"21/11/13",0,"J",0.9258,"1,165","N",8,22,"G",0,5,7,"T",28992,"N",25,"ZA",0,2,"N",0,"J",0,1,14,7,-1,"N","TX"
39059,"13/4/15",0,"B",0.9153,"935","N",6,22,"D",0,5,11,"K",2669,"N",4,"ZA",0,2,"N",0,"O",0,19,2,4,-1,"N","CA"
39061,"5/9/13",0,"J",0.9497,"1,165","N",17,22,"G",1,5,4,"Q",5807,"N",5,"ZA",0,2,"Y",0,"S",0,15,25,14,-1,"N","TX"
39140,"9/3/13",0,"F",0.8945,"564","N",4,22,"E",0,3,16,"R",5157,"N",4,"XD",0,2,"N",0,"R",1,12,4,18,-1,"N","NJ"
39221,"10/4/15",1,"F",1.0101,"548","N",12,22,"E",1,3,20,"P",16244,"N",6,"XR",0,,"N",0,"I",1,21,4,21,-1,"N","NJ"
39228,"29/9/13",0,"B",0.9403,"965","N",10,22,"D",0,5,20,"M",1505,"N",-1,"ZA",0,2,"N",0,"O",1,22,2,10,-1,"N","CA"
39351,"17/2/14",0,"B",0.9403,"935","N",8,22,"E",1,3,20,"K",3845,"N",-1,"ZA",0,2,"N",0,"O",0,25,2,10,-1,"N","CA"
39366,"7/10/14",0,"F",1.0006,"548","N",9,25,"G",1,4,11,"P",20260,"N",14,"XR",0,,"N",0,"D",0,20,4,20,-1,"N","NJ"
39369,"30/10/14",0,"F",1.0006,"548","N",5,22,"E",1,3,20,"Q",53948,"N",-1,"XW",0,,"N",0,"E",1,6,4,17,-1,"N","NJ"
39376,"29/8/14",1,"F",1.0006,"548","N",20,25,"E",1,5,11,"R",40001,"N",15,"XJ",0,,"N",0,"R",1,25,4,21,-1,"N","NJ"
39405,"20/4/14",0,"F",1.0006,"548","N",11,22,"J",1,5,11,"M",59287,"N",5,"XR",0,,"N",0,"R",1,20,4,22,-1,"N","NJ"
39426,"16/8/13",0,"J",0.9691,"1,165","N",3,22,"F",0,2,3,"V",10888,"N",6,"ZR",0,2,"N",0,"J",1,4,13,9,-1,"N","TX"
39436,"16/6/14",0,"J",0.8928,"1,113","N",21,22,"G",1,5,11,"K",10884,"N",-1,"ZA",0,2,"N",0,"S",0,21,25,16,-1,"Y","TX"
39484,"1/2/14",0,"J",0.8922,"1,113","N",14,22,"G",1,5,7,"R",28183,"N",20,"ZA",0,2,"N",0,"S",0,17,22,4,-1,"N","TX"
39509,"9/9/13",0,"F",0.9919,"564","N",5,22,"J",1,5,4,"K",39592,"N",24,"ZT",0,,"Y",0,"N",1,11,4,19,-1,"N","NJ"
39516,"23/3/15",0,"C",0.893,"1,487","Y",4,22,"K",1,5,11,"K",57640,"N",5,"XB",0,,"N",0,"R",1,1,9,23,-1,"N","IL"
39547,"6/1/14",0,"J",0.8922,"1,113","N",8,22,"G",1,3,20,"K",23387,"N",16,"XX",0,,"N",0,"J",1,10,10,4,-1,"N","TX"
39572,"3/1/14",0,"J",0.8922,"1,113","N",5,22,"F",0,5,7,"Q",15260,"N",5,"XD",0,2,"N",0,"S",1,1,14,7,-1,"N","TX"
39573,"9/9/13",0,"F",0.9919,"564","N",8,22,"E",1,3,21,"K",8858,"N",5,"ZF",0,,"N",0,"R",1,18,4,19,-1,"N","NJ"
39599,"11/2/13",0,"J",0.9559,"1,165","N",7,22,"G",1,5,23,"K",3431,"N",7,"ZA",0,2,"N",0,"J",0,14,14,4,-1,"N","TX"
39709,"29/3/14",0,"B",0.9153,"935","N",4,2,"D",0,5,11,"R",25045,"N",-1,"ZA",0,2,"N",0,"O",0,4,2,6,-1,"N","CA"
39740,"28/3/14",0,"E",0.9392,"1,487","N",2,22,"K",1,3,20,"V",64527,"N",5,"XH",0,,"N",0,"N",1,3,8,23,-1,"N","IL"
39762,"27/7/14",0,"E",0.9392,"1,487","N",4,22,"K",1,5,11,"M",55009,"N",6,"ZA",0,2,"N",0,"R",0,5,9,25,25,"N","IL"
39814,"9/4/14",1,"F",1.0006,"548","N",10,22,"E",1,4,11,"T",1423,"N",8,"XX",0,,"N",0,"R",1,22,4,20,-1,"N","NJ"
39832,"25/7/13",0,"F",0.9919,"564","N",10,25,"E",1,4,1,"Q",48936,"N",-1,"ZN",0,,"N",0,"D",1,22,4,17,-1,"N","NJ"
39871,"26/9/13",0,"B",0.9403,"965","N",4,22,"E",1,3,20,"Q",1636,"N",5,"ZA",0,2,"N",0,"O",1,2,2,9,-1,"N","CA"
39978,"24/2/15",0,"K",0.887,"1,113","Y",2,22,"F",1,5,11,"P",10529,"N",6,"XW",0,,"N",0,"S",1,2,2,5,-1,"N","TX"
40068,"5/11/14",0,"B",0.9153,"935","N",10,22,"D",0,5,11,"T",12845,"N",6,"ZA",0,2,"N",0,"O",0,21,2,12,-1,"N","CA"
40095,"21/4/13",0,"B",0.9403,"965","N",10,22,"D",1,5,15,"M",24387,"N",3,"ZA",0,2,"N",0,"A",0,18,2,4,-1,"N","CA"
40103,"11/7/13",0,"B",0.9403,"965","N",10,22,"D",0,5,24,"Q",6560,"N",7,"ZA",0,2,"Y",0,"O",1,12,2,4,-1,"N","CA"
40191,"17/6/14",0,"B",0.9153,"935","N",4,22,"D",1,5,11,"P",1465,"N",5,"ZA",0,2,"N",0,"O",1,11,2,12,25,"N","CA"
40211,"6/3/14",0,"B",0.9153,"935","N",16,22,"D",1,5,11,"Q",32043,"N",-1,"ZA",0,2,"Y",0,"A",0,18,2,4,-1,"N","CA"
40213,"22/2/15",0,"B",0.9153,"935","N",16,25,"K",1,5,11,"T",37889,"N",-1,"ZA",0,2,"N",0,"O",1,25,2,7,-1,"N","CA"
40226,"18/2/13",0,"J",0.9559,"1,165","N",13,22,"G",1,5,23,"K",31841,"N",-1,"ZA",0,2,"N",0,"J",0,11,13,7,-1,"N","TX"
40244,"6/11/13",0,"J",0.9258,"1,165","N",9,22,"G",1,5,7,"T",55011,"N",5,"ZA",0,2,"N",0,"J",0,9,15,9,-1,"N","TX"
40251,"30/9/13",0,"B",0.9403,"965","N",5,22,"E",1,2,20,"P",10214,"N",-1,"ZA",0,2,"N",0,"O",1,9,2,11,-1,"N","CA"
40275,"5/8/13",0,"B",0.9403,"965","N",25,22,"D",1,5,21,"K",11404,"N",-1,"ZA",0,2,"Y",0,"A",0,25,2,10,-1,"N","CA"
40303,"11/3/15",0,"K",0.887,"1,113","Y",4,22,"K",1,5,11,"T",58325,"N",9,"XO",0,,"N",0,"I",1,6,14,6,-1,"N","TX"
40370,"6/6/13",0,"J",0.9691,"1,165","N",4,22,"F",1,5,1,"Q",19746,"N",5,"XX",0,,"N",0,"J",1,7,25,16,-1,"N","TX"
40379,"28/9/13",0,"B",0.9403,"965","N",3,22,"E",1,3,20,"R",63243,"N",4,"ZA",0,2,"N",0,"O",0,17,2,4,-1,"N","CA"
40398,"9/5/15",0,"B",0.9153,"935","N",9,22,"D",1,4,11,"V",3010,"N",25,"ZA",0,2,"N",0,"O",1,17,2,14,-1,"N","CA"
40407,"21/5/13",0,"J",0.9691,"1,165","N",1,22,"F",1,5,1,"T",28178,"N",16,"XX",0,,"N",0,"I",1,1,14,5,-1,"N","TX"
40414,"2/7/14",0,"E",0.9392,"1,487","N",13,22,"F",1,5,11,"T",1088,"N",22,"XR",0,,"N",0,"S",1,6,9,22,-1,"N","IL"
40415,"11/11/13",0,"E",0.9482,"1,480","N",10,22,"A",1,3,16,"K",47525,"N",19,"XR",0,,"N",0,"R",1,20,9,23,-1,"N","IL"
40422,"6/3/14",0,"J",0.8922,"1,113","N",11,22,"G",1,5,11,"T",37384,"N",11,"ZA",0,2,"N",0,"J",0,8,24,15,-1,"N","TX"
40469,"30/10/13",1,"B",0.9403,"965","N",11,22,"E",0,3,20,"V",19827,"N",6,"ZA",0,2,"N",0,"O",0,24,2,14,-1,"N","CA"
40520,"20/8/14",0,"B",0.9153,"935","N",3,22,"D",1,4,11,"T",14776,"N",7,"ZA",0,2,"N",0,"I",0,16,2,11,-1,"Y","CA"
40529,"13/11/13",0,"B",0.9403,"965","N",7,22,"D",1,5,7,"T",28556,"N",12,"ZA",0,2,"N",0,"O",1,8,2,8,-1,"N","CA"
40551,"16/7/13",0,"B",0.9403,"965","N",4,22,"J",0,3,17,"P",58567,"N",4,"ZA",0,2,"N",0,"O",0,13,2,4,-1,"N","CA"
40609,"4/6/14",1,"F",1.0006,"548","N",5,25,"E",1,3,20,"T",52085,"N",16,"ZR",0,2,"N",0,"E",0,16,4,16,-1,"N","NJ"
40736,"7/6/13",0,"B",0.9403,"965","N",18,22,"D",1,5,1,"Q",15558,"N",-1,"ZA",0,2,"N",0,"O",1,23,2,4,-1,"N","CA"
